"speed_main","flow_main","week","speed_ngh_432","year2011","year2012","year2013","year2014","year2015","year2016","year2017","year2018","year2019","hour7","hour8","hour9"
109.92,2962.35,29,102.11,0,0,0,0,0,0,0,0,0,0,1,0
113.54,1853,29,110.14,0,0,0,0,0,0,1,0,0,0,0,0
110.11,1697,21,105.25,0,1,0,0,0,0,0,0,0,0,0,0
108.68,2638,19,100.16,0,1,0,0,0,0,0,0,0,0,0,1
106.91,2909,45,92.79,0,0,0,0,0,0,0,0,0,1,0,0
107.7,2955,37,98.49,0,1,0,0,0,0,0,0,0,0,0,1
110.23,2874.55,30,102.33,0,1,0,0,0,0,0,0,0,0,1,0
105.03,2793,6,90.84,1,0,0,0,0,0,0,0,0,0,0,1
113.41,2161,28,111.91,0,0,0,0,0,0,0,1,0,0,0,0
111.83,966.21,32,107.19,0,0,1,0,0,0,0,0,0,0,0,0
111.55,3354,29,81.67,0,0,0,0,1,0,0,0,0,1,0,0
115.44,1913,37,110.12,0,0,0,0,0,1,0,0,0,0,0,0
108.23,2862,27,101.08,0,1,0,0,0,0,0,0,0,0,0,1
108.91,1573,41,102.48,0,0,0,1,0,0,0,0,0,0,0,0
111.7,1580,17,104.67,0,0,1,0,0,0,0,0,0,0,0,0
117.19,2291,52,111.02,0,0,0,0,0,1,0,0,0,0,0,1
107.86,2885.33,24,97.1,0,0,0,0,0,0,0,0,0,0,0,1
110.25,1695.6,14,105.28,0,1,0,0,0,0,0,0,0,0,0,0
100.88,3404.75,40,87.87,0,0,0,0,0,0,0,0,0,1,0,0
112.6,1910,11,109.53,0,0,0,0,0,1,0,0,0,0,0,0
109.65,1800,44,102.29,0,0,1,0,0,0,0,0,0,0,0,0
112.67,1633.68,26,105.71,0,0,0,0,0,0,0,0,0,0,0,0
110.25,1581.36,15,105.11,0,0,1,0,0,0,0,0,0,0,0,0
104.05,2619,4,101.06,0,1,0,0,0,0,0,0,0,0,1,0
113.27,1612,25,106.16,0,0,0,0,0,0,0,0,0,0,0,0
108.11,2754.55,7,101.02,0,0,0,1,0,0,0,0,0,0,0,1
109.92,1609,49,105.94,0,0,0,1,0,0,0,0,0,0,0,0
105.59,3199,44,96.18,1,0,0,0,0,0,0,0,0,0,0,1
42.89,2856,3,75.99,1,0,0,0,0,0,0,0,0,0,1,0
106.76,3158,4,99.11,1,0,0,0,0,0,0,0,0,0,0,1
115.43,2380,1,108.42,0,0,0,0,0,0,1,0,0,0,0,1
116.63,2952,32,110.38,0,0,0,0,0,1,0,0,0,1,0,0
110.97,1527,5,104.59,1,0,0,0,0,0,0,0,0,0,0,0
45.4,3161.38,40,85.26,0,0,1,0,0,0,0,0,0,0,1,0
52.22,3340,45,84.02,0,0,0,1,0,0,0,0,0,0,1,0
107.39,2780.34,34,101.19,0,0,1,0,0,0,0,0,0,0,0,1
113.58,3422,14,107.23,0,0,0,0,0,0,1,0,0,0,0,1
108.41,3279,37,100.26,0,1,0,0,0,0,0,0,0,1,0,0
113.17,1937,8,109.85,0,0,0,0,0,0,1,0,0,0,0,0
110.31,1651.15,22,105.76,0,0,0,0,0,0,0,0,0,0,0,0
107.8,3164,25,99.83,1,0,0,0,0,0,0,0,0,1,0,0
115.09,3180,15,109.68,0,0,0,0,0,0,0,0,1,0,0,1
113.5,2076,40,108.21,0,0,0,0,0,0,0,1,0,0,0,0
67.74,2896,48,85.45,0,1,0,0,0,0,0,0,0,0,0,1
109.24,2918.95,11,100.49,0,1,0,0,0,0,0,0,0,0,0,1
112.3,1893,2,108.6,0,0,0,0,0,1,0,0,0,0,0,0
105.38,3128,20,98.93,0,0,1,0,0,0,0,0,0,0,0,1
108.38,2895,38,98.97,0,1,0,0,0,0,0,0,0,0,0,1
104.63,3065.36,21,96.25,0,0,1,0,0,0,0,0,0,0,1,0
117.58,2196,52,111.7,0,0,0,0,0,1,0,0,0,0,1,0
114.24,2163,26,111.57,0,0,0,0,0,0,0,1,0,0,0,0
115.16,2763,2,107.68,0,0,0,0,0,0,1,0,0,0,1,0
68.3,3434.74,39,80.31,0,0,1,0,0,0,0,0,0,0,1,0
109.95,3202.91,43,106.12,0,0,0,0,1,0,0,0,0,0,0,1
105.73,3144,40,96.89,1,0,0,0,0,0,0,0,0,0,0,1
106.07,2345,1,97.68,0,1,0,0,0,0,0,0,0,0,0,1
105.03,2532.2,48,92.57,0,0,0,0,0,0,0,0,0,0,0,1
112.18,1827,30,110.84,0,0,0,0,0,0,0,0,1,0,0,0
112.5,1863,9,108.75,0,0,0,0,0,0,0,1,0,0,0,0
108.75,3327,24,73.22,0,0,0,0,1,0,0,0,0,0,0,1
104.41,3490.67,40,97.87,0,1,0,0,0,0,0,0,0,0,0,1
112.23,2934,3,105.81,0,0,0,0,0,1,0,0,0,0,0,1
106.26,3385,19,100.23,0,0,1,0,0,0,0,0,0,0,1,0
112.33,2122,44,108.55,0,0,0,0,0,0,1,0,0,0,0,0
107.57,3363,9,98.49,0,1,0,0,0,0,0,0,0,1,0,0
110.69,3078.11,28,100.06,0,0,0,0,0,0,0,0,0,1,0,0
111.36,1525,37,105.54,0,0,0,1,0,0,0,0,0,0,0,0
111.68,1590,27,106.44,1,0,0,0,0,0,0,0,0,0,0,0
106.84,1641,50,99.28,1,0,0,0,0,0,0,0,0,0,0,0
112.6,1599.27,44,104.9,0,0,0,0,0,0,0,0,0,0,0,0
109.05,1623.16,48,104.89,0,0,1,0,0,0,0,0,0,0,0,0
109.28,1587,39,104.06,0,1,0,0,0,0,0,0,0,0,0,0
46.89,3160,17,83.74,0,0,1,0,0,0,0,0,0,0,1,0
106.42,3102,11,93.31,1,0,0,0,0,0,0,0,0,0,0,1
70.44,3138,51,86.15,0,0,0,1,0,0,0,0,0,1,0,0
101.33,3195,43,91.33,0,0,0,0,0,0,0,0,0,1,0,0
114.47,3031,31,108.29,0,0,0,0,0,0,1,0,0,0,0,1
107.82,2807.37,46,98.7,0,0,1,0,0,0,0,0,0,0,0,1
60.88,2960,48,70.61,0,0,0,0,0,0,0,0,0,0,1,0
109.2,1749,17,104.07,0,1,0,0,0,0,0,0,0,0,0,0
113.39,2018,23,113.05,0,0,0,0,0,0,0,0,1,0,0,0
108.11,3386,19,97.85,1,0,0,0,0,0,0,0,0,1,0,0
112.8,2031,14,108.98,0,0,0,0,0,1,0,0,0,0,0,0
104.92,2982.11,6,96.95,0,0,1,0,0,0,0,0,0,0,0,1
111.44,1661,40,103.67,1,0,0,0,0,0,0,0,0,0,0,0
111.54,1993,2,108.73,0,0,0,0,0,0,0,1,0,0,0,0
119.88,182.26,52,114.94,0,0,0,0,0,0,0,1,0,0,0,0
113.58,3292,7,106.43,0,0,0,0,0,0,1,0,0,0,0,1
109.76,1623.16,37,105.34,0,0,1,0,0,0,0,0,0,0,0,1
110.98,1315,52,107.45,0,0,0,0,1,0,0,0,0,0,0,0
114.39,2086,36,110.22,0,0,0,0,0,0,0,1,0,0,0,0
111.76,1859,26,89.69,0,0,0,0,1,0,0,0,0,0,0,0
108.69,2934.74,34,90.96,1,0,0,0,0,0,0,0,0,1,0,0
113.54,3496,11,106.32,0,0,0,0,0,0,1,0,0,0,0,1
115.39,1858,35,110.57,0,0,0,0,0,0,0,1,0,0,0,0
62.89,2344.53,51,59.16,0,0,1,0,0,0,0,0,0,1,0,0
116.37,3251,33,111.01,0,0,0,0,0,1,0,0,0,1,0,0
118.16,3254,32,112.31,0,0,0,0,0,0,0,1,0,0,1,0
106.97,2795,39,100.39,0,1,0,0,0,0,0,0,0,0,0,1
105.45,3321,51,95.97,0,1,0,0,0,0,0,0,0,1,0,0
110.54,2408,32,102.03,0,1,0,0,0,0,0,0,0,1,0,0
103.7,3240,42,98.26,0,0,0,1,0,0,0,0,0,0,0,1
104.82,3031.03,44,95.18,0,0,1,0,0,0,0,0,0,0,0,1
107.35,3299,41,93.44,1,0,0,0,0,0,0,0,0,1,0,0
107.1,3060,9,97.85,0,0,0,1,0,0,0,0,0,1,0,0
50.27,3118.93,37,83.33,0,0,1,0,0,0,0,0,0,0,1,0
91.52,3402.86,4,91.85,0,0,0,1,0,0,0,0,0,1,0,0
110.74,1999,48,105.78,0,0,0,0,1,0,0,0,0,0,0,0
54,2899,7,67.29,0,0,0,0,1,0,0,0,0,0,1,0
112.88,1543,27,107.07,0,1,0,0,0,0,0,0,0,0,0,0
103.61,2798,18,98.21,0,1,0,0,0,0,0,0,0,0,0,1
113.62,1960,5,109.82,0,0,0,0,0,0,0,1,0,0,0,0
115.45,3293,32,111.25,0,0,0,0,0,0,1,0,0,0,1,0
106.55,2934.83,13,100.39,0,0,1,0,0,0,0,0,0,0,0,1
110.81,1877,25,82.1,0,0,0,0,1,0,0,0,0,0,0,0
107.51,3447.06,12,99.85,0,1,0,0,0,0,0,0,0,1,0,0
97.33,3438,47,91.88,1,0,0,0,0,0,0,0,0,0,1,0
114.1,3015,2,98.99,0,0,0,0,0,0,0,0,1,1,0,0
111.44,1697.59,27,106.37,0,0,1,0,0,0,0,0,0,0,0,0
114.24,3372,29,107.41,0,0,0,0,0,0,0,1,0,0,0,1
111.91,3441,12,106.8,0,0,0,0,0,1,0,0,0,0,0,1
114.34,2185,22,111.7,0,0,0,0,0,0,0,1,0,0,0,0
111.71,1494,35,104.9,0,0,0,0,0,0,0,0,0,0,0,0
109.47,2358,7,102.16,0,0,1,0,0,0,0,0,0,0,0,1
107.68,2846,51,96.76,1,0,0,0,0,0,0,0,0,0,0,1
107.4,3221,34,101.92,0,0,1,0,0,0,0,0,0,1,0,0
106.51,2774.48,4,100,0,0,1,0,0,0,0,0,0,0,0,1
108.21,2705.26,35,100.17,1,0,0,0,0,0,0,0,0,0,0,1
115.89,1838,35,111.06,0,0,0,0,0,1,0,0,0,0,0,0
111.72,1378,34,105.52,1,0,0,0,0,0,0,0,0,0,0,0
110.33,1493.79,40,105.85,0,0,1,0,0,0,0,0,0,0,0,0
113.54,1978,2,109.26,0,0,0,0,0,0,1,0,0,0,0,0
100.42,3368.89,26,80.31,0,0,0,0,0,0,0,0,0,0,1,0
110.63,1448.08,5,103.31,0,0,1,0,0,0,0,0,0,0,0,0
103.37,3353,43,93.22,0,0,0,1,0,0,0,0,0,1,0,0
115.6,3449,14,107.63,0,0,0,0,0,0,0,0,1,0,0,1
107.01,2720.77,29,101.35,0,1,0,0,0,0,0,0,0,0,0,1
98.83,3425,11,90.64,1,0,0,0,0,0,0,0,0,1,0,0
65.36,3163.26,40,85.13,0,1,0,0,0,0,0,0,0,0,1,0
103.31,2925,6,94.54,0,1,0,0,0,0,0,0,0,0,1,0
116.12,2168,18,110.78,0,0,0,0,0,0,1,0,0,0,0,1
108.02,2766,24,101.26,0,1,0,0,0,0,0,0,0,0,0,1
110.66,919,52,106.34,0,0,0,1,0,0,0,0,0,0,0,0
116.14,3432,48,107.78,0,0,0,0,0,0,0,1,0,0,0,1
47.24,3093,43,83.09,0,0,0,0,0,0,0,0,0,0,1,0
106.23,3278,12,95.2,1,0,0,0,0,0,0,0,0,0,0,1
111.87,2970,9,106.2,0,0,0,0,0,0,0,1,0,0,0,1
103.31,3268.93,14,96.58,0,0,1,0,0,0,0,0,0,1,0,0
112.29,3131,8,106.55,0,0,0,0,0,1,0,0,0,0,0,1
106.16,2964.83,25,96.83,0,0,1,0,0,0,0,0,0,0,0,1
113.01,3400,14,107.68,0,0,0,0,0,1,0,0,0,0,0,1
112.75,1665,23,106.25,0,1,0,0,0,0,0,0,0,0,0,0
102.81,2856,49,92.12,0,0,0,0,0,0,0,0,0,0,0,1
114.93,2925,33,108.36,0,0,0,0,0,1,0,0,0,0,0,1
106.93,3409,34,101.65,0,0,1,0,0,0,0,0,0,0,1,0
111.45,1969,6,107.82,0,0,0,0,0,0,0,1,0,0,0,0
108.89,1486.91,11,104.75,0,0,1,0,0,0,0,0,0,0,0,0
108.84,3234,27,82.03,0,0,0,0,1,0,0,0,0,0,0,1
112.31,1290,29,105.99,0,1,0,0,0,0,0,0,0,0,0,0
110.07,1508.14,9,104.32,0,0,0,1,0,0,0,0,0,0,0,0
112,1534,6,104.74,1,0,0,0,0,0,0,0,0,0,0,0
102.27,3141,36,99.18,0,0,0,1,0,0,0,0,0,0,0,1
109.51,1529.45,43,104.77,0,1,0,0,0,0,0,0,0,0,0,0
