year,week,speed_main,flow_main,flow_ngh_400,flow_ngh_432,speed_ngh_400,speed_ngh_432,hour6,hour7,hour8,hour9
3,37,50.27,3118.93,3462.86,3868.93,53.65,83.33,0,0,1,0
3,38,56.39,3160.34,3528.62,3952.76,65.33,79.8,0,0,1,0
3,39,68.3,3434.74,3726.32,4166.32,65.51,80.31,0,0,1,0
3,40,45.4,3161.38,3579.31,3994.14,60.45,85.26,0,0,1,0
3,41,51.6,3143.79,3544.14,4086.21,59.74,85.16,0,0,1,0
3,42,78.47,3102.41,3437.59,4057.24,80.21,85.25,0,0,1,0
3,43,106.13,3193.22,3445.42,3888.81,102.1,97.45,0,0,1,0
3,44,54.7,2978.64,3371.19,3865.42,68.16,81.52,0,0,1,0
3,45,47.65,3151.91,3511.91,4031.49,58.92,84.78,0,0,1,0
3,46,79.72,3404.48,3728.28,4108.97,72.85,83.06,0,0,1,0
3,47,16.99,1262.14,1503.33,2117.45,19.84,103.7,0,0,1,0
3,48,45.5,2953.93,3343.93,3858.21,58.3,85.15,0,0,1,0
3,49,49.14,3060,3343.33,3800,56.46,82.21,0,0,1,0
3,50,41.26,2973.68,3345.26,3883.16,57.44,84.33,0,0,1,0
3,51,46.99,2643.53,3089.41,3789.41,59.63,85.41,0,0,1,0
3,52,107.89,1911.11,2126.67,2304.44,105.26,100.5,0,0,1,0
3,1,113.19,1382.14,1538.57,1617.86,111.28,108.11,0,0,1,0
4,2,53.93,3254.48,3611.38,3880.34,59.4,82.99,0,0,1,0
4,3,43.84,2746.67,3064,3506.67,46.41,66.43,0,0,1,0
4,4,57.37,3254.74,3629.47,4058.95,64,85.93,0,0,1,0
4,5,35.68,3002.11,3376.84,3880,49.02,82.8,0,0,1,0
4,6,59.32,3280,3671.11,4055.56,67.22,85.29,0,0,1,0
4,7,57.27,3312.69,3677.31,4155,61.16,84.61,0,0,1,0
4,8,108.68,3286.67,3606.55,3942.55,104.08,100.24,0,0,1,0
4,9,103.94,3385.26,3611.58,4032.63,100.59,97.47,0,0,1,0
4,10,106.63,3043.85,3388.24,3974.4,103.82,99.51,0,0,1,0
4,11,103.13,NA,4008.62,4411.03,100.95,97.72,0,0,1,0
4,12,84.05,NA,3866.9,4274.48,86.14,84.43,0,0,1,0
4,13,46.01,3218.95,3663.16,4043.16,58.92,86.52,0,0,1,0
4,14,80.69,NA,3898.97,4210.34,79.27,88.16,0,0,1,0
4,15,50.31,3220.68,3522.71,3983.39,57.92,81.53,0,0,1,0
4,16,103.89,3466.78,3793.22,4264.07,100.82,96.13,0,0,1,0
4,17,53.76,3093.1,3552.41,4088.28,63.26,85.54,0,0,1,0
4,18,105.39,3314.24,3573.56,3917.29,102.14,100.02,0,0,1,0
4,36,46.55,3194,3583,4057,54.58,83.95,0,0,1,0
4,37,54.34,3237,3650,4207,57.3,80.78,0,0,1,0
4,38,55.77,3254,3682,4235,58.63,85.31,0,0,1,0
4,39,51.81,3102,3564,4123,56.22,85.46,0,0,1,0
4,40,56.76,3186,3538,4039,60.42,84.62,0,0,1,0
4,41,50.56,3218,3612,4044,58.97,82.81,0,0,1,0
4,42,64.62,3248,3563,4076,70.89,83.04,0,0,1,0
4,43,59.29,2939,3245,3621,57.33,84.42,0,0,1,0
4,44,53.64,3137,3506,3787,59.36,77.21,0,0,1,0
4,45,52.22,3340,3729,4187,58.05,84.02,0,0,1,0
4,46,67.77,3297,3638,4191,69.43,84.6,0,0,1,0
4,47,54.76,3202,3554,4039,64.14,82.32,0,0,1,0
4,48,40.12,2924,3243,3685,51.51,84.33,0,0,1,0
4,49,81.03,3083,3501,4024,85.79,90.85,0,0,1,0
4,50,34.36,2818,3187,3706,43.49,80.08,0,0,1,0
4,51,52.1,3084,3511,3981,64.1,83.75,0,0,1,0
4,52,110.75,2705,2936,3204,107.5,102.2,0,0,1,0
4,1,111.86,2079,2267,2546,109.69,105.4,0,0,1,0
5,2,104.85,3219,3541,4035,101.25,96.07,0,0,1,0
5,3,55.56,2903,3195,3505,65.14,83.83,0,0,1,0
5,4,52.01,3404,3707,4109,61.33,85.56,0,0,1,0
5,5,49.41,3065.08,3484,4004,59.75,83,0,0,1,0
5,6,51.14,3079,3417,3856,58.45,86.48,0,0,1,0
5,7,54,2899,3344,3618,61.63,67.29,0,0,1,0
5,19,105.19,1265,1329,1222,102.6,90.45,0,0,1,0
5,20,95.71,3377,3486,3316,92.27,80.23,0,0,1,0
5,21,96.42,NA,3799,3552,92.12,50.34,0,0,1,0
5,22,79.01,NA,3738,3212,78.64,62.62,0,0,1,0
5,23,116.12,1932,2091,3466,115.55,47.93,0,0,1,0
5,24,108.77,NA,3840,3935,110.21,72.19,0,0,1,0
5,25,108.27,NA,3905,3889,109.91,61.57,0,0,1,0
5,26,108.24,NA,4002,3960,109.66,71.78,0,0,1,0
5,27,109.85,NA,3908,3824,110.71,58.84,0,0,1,0
5,28,109.83,NA,3707,3863,110.08,71.98,0,0,1,0
5,29,110.93,3482,3522,3559,111.56,81.76,0,0,1,0
5,30,112.73,2984,3079,3037,109.42,69.98,0,0,1,0
5,31,111.68,3016.27,3020.34,2922.71,111.97,80.35,0,0,1,0
5,32,110.84,3205,3287,3085,111.75,80.99,0,0,1,0
5,33,112.54,NA,3614,3436,112.54,82.99,0,0,1,0
5,34,111.22,NA,3576,3492,111.4,66.53,0,0,1,0
5,35,109.52,NA,3894,3258,109.58,58.68,0,0,1,0
5,36,27.9,3046,3246,312,23.49,62.48,0,0,1,0
5,37,108.67,NA,3770,NA,109.59,NA,0,0,1,0
5,38,110.05,NA,3711,NA,110.85,NA,0,0,1,0
5,39,109.88,NA,3849.15,4290.51,110.02,91.02,0,0,1,0
5,40,111.69,NA,3566,4203,112.34,107.57,0,0,1,0
5,41,111.64,NA,3679,3982,111.96,66.79,0,0,1,0
5,42,111.33,NA,3964,4450,112.47,106.46,0,0,1,0
5,43,111.58,NA,3663,4086,111.57,104.99,0,0,1,0
5,44,112.22,NA,3707,4131,111.7,106.66,0,0,1,0
5,45,111.87,NA,3696.43,4212.86,110.57,105.16,0,0,1,0
5,46,112.02,NA,3966,4521,112.11,104.77,0,0,1,0
5,47,111.6,NA,3718,4189,112.05,104.71,0,0,1,0
5,48,109.45,NA,3680,4233,109.74,102.99,0,0,1,0
5,49,112.43,NA,3876,4369,112.06,107.22,0,0,1,0
5,50,112.1,NA,3742,4298,112.06,106.59,0,0,1,0
5,51,111.08,NA,4124,4583,111.68,105.95,0,0,1,0
5,52,111.52,3444,3491,3891,111.46,105.3,0,0,1,0
5,53,114.69,2547,2556,2839,114.15,109.93,0,0,1,0
6,1,111.11,NA,3680,4230,111.13,100.6,0,0,1,0
6,2,110.62,NA,3787,4291,110.69,104.81,0,0,1,0
6,3,110.83,NA,3994,4460,111.09,105.56,0,0,1,0
6,4,111.55,NA,3985,4083,111.07,71.1,0,0,1,0
6,5,112.27,NA,4210,4702,112.02,105.91,0,0,1,0
6,6,113.2,NA,4013,4394,112.33,106.8,0,0,1,0
6,7,111.03,3420,3492,4079,110.5,106.65,0,0,1,0
6,8,112.05,NA,3757,4161,111.9,108.11,0,0,1,0
6,9,111.53,NA,4099,4703,111.69,105.64,0,0,1,0
6,10,113.6,NA,3734,4371,113.08,108,0,0,1,0
6,11,115.33,3044,3077,3775,115.51,108.86,0,0,1,0
6,12,112.74,NA,4054,4605,112.72,104.64,0,0,1,0
6,13,112.25,NA,3908,4443,112.14,106.7,0,0,1,0
6,14,112.87,NA,3901,4422,113.3,105.3,0,0,1,0
6,15,113.37,NA,3740,4343,113.55,107.28,0,0,1,0
6,16,113.83,NA,4135,4711,114.73,109.11,0,0,1,0
6,17,113.9,NA,3935,4313,114.19,108.01,0,0,1,0
6,18,114.82,3453,3554,4006,115.74,109.79,0,0,1,0
6,19,113.36,NA,3978,4477,113.11,108.41,0,0,1,0
6,20,113.55,NA,4047,4488,114.13,105.38,0,0,1,0
6,21,113.77,NA,4145,4588,114.34,109.16,0,0,1,0
6,22,113.31,NA,4027,4499,114,108.37,0,0,1,0
6,23,113.74,NA,4043,4611,114.47,108.21,0,0,1,0
6,24,114.53,NA,3828,4272,114.88,106.69,0,0,1,0
6,25,114.68,NA,4235,4721,114.51,108,0,0,1,0
6,26,114.17,NA,4107,4651,114.25,108.99,0,0,1,0
6,27,114.63,NA,3921,4421,114.85,107.22,0,0,1,0
6,28,113.76,NA,3988,4322,113.85,107.35,0,0,1,0
6,29,115.89,3452,3532,3850,116.27,110.68,0,0,1,0
6,30,116.52,3376,3400,3630,116.15,110.99,0,0,1,0
6,31,117.02,3166,3265,3576,117.05,111.02,0,0,1,0
6,32,116.03,3134,3192,3602,115.58,109.03,0,0,1,0
6,33,116.57,NA,3646,4101,117.27,110.45,0,0,1,0
6,34,116.09,2427.27,2479.09,3346.36,117.95,111.63,0,0,1,0
6,35,115.13,NA,3959,4432,115.74,109.52,0,0,1,0
6,36,114.22,NA,4086,4590,114.29,108.74,0,0,1,0
6,37,113.86,NA,3944,4478,114.15,107.67,0,0,1,0
6,38,114.73,3403,3500,4150,115.07,109.07,0,0,1,0
6,39,115.07,3293,3327,4047,115.48,110.55,0,0,1,0
6,40,114.33,NA,3823,4480,115.09,108.25,0,0,1,0
6,41,114.41,NA,4342,4707,114.45,106.91,0,0,1,0
6,42,113.61,NA,3897,4262,113.7,107.33,0,0,1,0
6,43,114.21,NA,3988,4504,114.51,107.89,0,0,1,0
6,44,115.01,NA,4104,4215,115.36,71.18,0,0,1,0
6,45,113.54,NA,3697,4233,113.55,106.9,0,0,1,0
6,46,113.97,NA,3920,4284,114.61,107.49,0,0,1,0
6,47,113.96,NA,3782,4343,114.62,105.09,0,0,1,0
6,48,113.76,NA,3548,4226,113.46,106.71,0,0,1,0
6,49,113.11,NA,3803,4286,113.54,106.18,0,0,1,0
6,50,112.64,NA,4060,4478,113.5,100.43,0,0,1,0
6,51,111.5,NA,3965,4514,112.62,106.14,0,0,1,0
6,52,117.58,2196,2220,2550,117.12,111.7,0,0,1,0
7,1,115.02,3069,3159,3516,115.47,105.52,0,0,1,0
7,2,115.16,2763,2821,3680,115.59,107.68,0,0,1,0
7,3,113.22,NA,4011,3869,113.07,72.34,0,0,1,0
7,4,109.43,NA,3635,4042,110.52,101.92,0,0,1,0
7,5,113.08,NA,4202,4693,113.79,102.54,0,0,1,0
7,6,112.67,NA,4410,4828,114.14,107.24,0,0,1,0
7,7,113.35,NA,3828,4419,113.28,106.52,0,0,1,0
7,8,113.62,NA,4058,4573,114.06,97.07,0,0,1,0
7,9,112.96,NA,3952,4252,112.67,105.01,0,0,1,0
0,22,106.34,3092.5,3242.5,3491.25,103.63,97.3,0,0,0,1
0,23,99.24,3143.08,3352.31,3552.31,96.57,92.22,0,0,0,1
0,24,107.86,2885.33,3154.67,3422.67,106,97.1,0,0,0,1
0,25,108.78,2696.33,2894.69,3232.65,106.96,98.95,0,0,0,1
0,26,108.88,2937.82,3178.91,3404.73,105.64,97.06,0,0,0,1
0,27,109.51,2857.09,3030.55,3170.18,107.89,101.13,0,0,0,1
0,28,109.86,2740.75,2919.62,3097.36,107.37,100.14,0,0,0,1
0,29,111.17,2406.25,2631.25,2850,108.67,102.11,0,0,0,1
0,30,110.09,2729.23,2870.77,3052.31,109.05,101.26,0,0,0,1
0,31,109.47,2666.18,2868,3126.55,107.66,99.78,0,0,0,1
0,34,111.37,2555,2735,2997.5,108.96,100.47,0,0,0,1
0,35,110.29,2633,2826,3035,107.4,101.06,0,0,0,1
0,36,104.79,2587,2731,2936,103.29,93.04,0,0,0,1
0,38,110.25,2794,2984,3156,109.04,100.96,0,0,0,1
0,39,101.37,3183,3399,3563,99.9,87.56,0,0,0,1
0,40,111.28,2678,2881,3171,108.36,99.48,0,0,0,1
0,41,103.21,3317,3485,3500,101.52,95.96,0,0,0,1
0,42,109.93,2649,2812,3102,107.58,99.74,0,0,0,1
0,43,102.11,3313,3481,3698,100.31,94.68,0,0,0,1
0,44,110.03,2882,3048,3235,107.95,99.39,0,0,0,1
0,45,108.35,3073.22,3293.79,3368.28,106.67,98.34,0,0,0,1
0,47,108.53,3107,3283,3447,106.23,98.53,0,0,0,1
0,48,105.03,2532.2,2711.19,2993.9,103.81,92.57,0,0,0,1
0,49,102.81,2856,3070,3141,101.11,92.12,0,0,0,1
0,50,104.55,2927.78,3186.67,3415.56,98.83,94.23,0,0,0,1
0,51,99.44,2117,2260,2356,95.87,93.44,0,0,0,1
0,52,112.92,2024,2201,2457,111.09,103.86,0,0,0,1
1,1,111.12,2263,2470,2698,108.74,97.29,0,0,0,1
1,2,95.67,2862,3045,3193,96.49,87.61,0,0,0,1
1,3,95.93,3149,3340,3324,95.56,86.81,0,0,0,1
1,4,106.76,3158,3355,3296,104.9,99.11,0,0,0,1
1,5,111.11,2725,2881,3050,108.54,98.8,0,0,0,1
1,6,105.03,2793,3016,3222,102.69,90.84,0,0,0,1
1,7,109.34,2937,3128,3247,106.83,98.37,0,0,0,1
1,8,108.39,2712,2924,3068,105.57,99.17,0,0,0,1
1,9,107.29,3061,3233,3376,106.34,98.61,0,0,0,1
1,10,105.66,3219,3431,3481,100.92,96.63,0,0,0,1
1,11,106.42,3102,3310,3434,104.43,93.31,0,0,0,1
1,12,106.23,3278,3458,3560,103.59,95.2,0,0,0,1
1,13,105.76,3221,3424,3457,103.58,96.36,0,0,0,1
1,14,106.63,3013,3172,3339,103.93,94.11,0,0,0,1
1,15,105.64,3284,3502,3627,103.81,96.11,0,0,0,1
1,16,104,3150,3336,3536,101.15,86.41,0,0,0,1
1,17,106.54,2964,3161,3214,103.97,99.58,0,0,0,1
1,18,106.31,2816,2984,3244,105.36,100.18,0,0,0,1
1,19,106.31,2940,3104,3212,103.81,96.95,0,0,0,1
1,20,106.98,3043,3236,3268,104.78,97.8,0,0,0,1
1,21,88.96,2634,2902,3319,90.54,93.34,0,0,0,1
1,22,105.3,3048,3254,3191,102.73,95.89,0,0,0,1
1,23,109.13,2736,2962,3145,107.07,100.82,0,0,0,1
1,24,105.77,3096,3330,3442,103.26,97.72,0,0,0,1
1,25,107.66,2993,3179,3331,105.29,97.4,0,0,0,1
1,26,105.13,3021,3196,3280,102.43,96.06,0,0,0,1
1,27,106.7,3314,3534,3504,103.69,99.09,0,0,0,1
1,28,109.37,2675.09,2874.34,2915.09,107.85,104.83,0,0,0,1
1,29,111.15,2653.2,2758.8,2781.6,109.63,103.69,0,0,0,1
1,30,108.74,2737.5,2844.64,2905.71,107.04,101.28,0,0,0,1
1,32,110.69,2490.55,2742.55,2779.64,108.98,104.97,0,0,0,1
1,33,109.93,2761.02,2963.39,3161.69,108.33,101.3,0,0,0,1
1,34,107.02,2675.56,2797.78,2906.67,105.76,98.27,0,0,0,1
1,35,108.21,2705.26,2876.84,3025.26,106.66,100.17,0,0,0,1
1,36,107.89,2845,3006,3036,104.77,100.21,0,0,0,1
1,40,105.73,3144,3339,3385,103.76,96.89,0,0,0,1
1,41,106.06,2956,3094,3269,103.84,96.03,0,0,0,1
1,42,103.96,2885,3068,3136,102.61,97.35,0,0,0,1
1,43,103.81,3020,3222,3303,102,96.53,0,0,0,1
1,44,105.59,3199,3377,3438,102.62,96.18,0,0,0,1
1,45,107.79,2810,2988,3140,105.67,99.57,0,0,0,1
1,46,109.21,2792,2963,3094,107.69,101.44,0,0,0,1
1,47,105.86,2942,3056,3076,103.4,94.76,0,0,0,1
1,48,105.97,3181,3341,3303,102.81,98.8,0,0,0,1
1,49,107.15,2990,3195,3227,103.24,94.89,0,0,0,1
1,50,103.64,2998,3156,3088,100.3,96.2,0,0,0,1
1,51,107.68,2846,2996,3058,104.43,96.76,0,0,0,1
1,52,113.05,2077,2217,2405,111.96,104.25,0,0,0,1
2,1,106.07,2345,2451,2542,103.12,97.68,0,0,0,1
2,2,110.91,2600,2726,2885,109.67,101.83,0,0,0,1
2,3,106.26,3087,3287,3271,99.67,95.69,0,0,0,1
2,4,88.25,3008,3207,3118,82.32,95.37,0,0,0,1
2,5,104.1,2871,3031,3098,102.05,96.79,0,0,0,1
2,6,103.9,3019,3227,3116,100.67,91.21,0,0,0,1
2,7,107.99,2871,3098,3073,105.58,91.72,0,0,0,1
2,8,111.9,2505,2698,2849,109.66,102.01,0,0,0,1
2,9,108.14,2886,3057,3171,106.27,99.64,0,0,0,1
2,10,107.92,2826,3018,3138,105.95,100.22,0,0,0,1
2,11,109.24,2918.95,3128.42,3305.26,107.58,100.49,0,0,0,1
2,12,108.65,2671.15,2866.15,2955,104.3,101.21,0,0,0,1
2,13,108.42,3140,3305,3353,106.15,101.31,0,0,0,1
2,14,107.11,3068.08,3222.69,3303.46,105.15,99.5,0,0,0,1
2,15,105.28,3149,3295,3124,102.02,98.03,0,0,0,1
2,16,105.89,3117,3305,3325,103.15,99.31,0,0,0,1
2,17,104.23,3316,3532,3596,101.91,91.9,0,0,0,1
2,18,103.61,2798,2952,2979,101.68,98.21,0,0,0,1
2,19,108.68,2638,2813,2829,106.36,100.16,0,0,0,1
2,20,106.78,3005,3188,3290,104.25,97.86,0,0,0,1
2,21,105.23,3111,3274,3382,103.67,98.9,0,0,0,1
2,22,106.71,2941,3147,3228,104.84,99.4,0,0,0,1
2,23,105.54,2946.43,3102.86,3206.9,103.73,101.05,0,0,0,1
2,24,108.02,2766,2931,3055,106.87,101.26,0,0,0,1
2,25,107.33,2890,3108,3188,104.93,100.6,0,0,0,1
2,26,107.27,3030,3218,3322,106.53,100.03,0,0,0,1
2,27,108.23,2862,2997,3028,106.37,101.08,0,0,0,1
2,28,106.92,3018.18,3236.36,3296.25,103.4,100.25,0,0,0,1
2,29,107.01,2720.77,2766.92,2914.62,106.7,101.35,0,0,0,1
2,30,108.5,2675.12,2745,3130,105.55,100.61,0,0,0,1
2,31,107,2594.4,2814.78,2901.82,105.66,101.43,0,0,0,1
2,32,108.55,2515,2646,2788,105.45,100.97,0,0,0,1
2,33,107.74,2830,2997,3247,105.72,100.38,0,0,0,1
2,34,106.35,2873,3045,3136,104.04,99.65,0,0,0,1
2,35,108.13,2853,3055,3213,105.89,99.67,0,0,0,1
2,36,106.63,3109,3303,3308,103.69,99.91,0,0,0,1
2,37,107.7,2955,3106,3157,105.66,98.49,0,0,0,1
2,38,108.38,2895,3059,3086,106.58,98.97,0,0,0,1
2,39,106.97,2795,2966,3000,104.63,100.39,0,0,0,1
2,40,104.41,3490.67,3642.67,3629.33,100.49,97.87,0,0,0,1
2,41,106.09,3216.92,3415.38,3350.77,102.74,100.06,0,0,0,1
2,42,105.1,2895.65,3067.83,3140.87,101.6,96.47,0,0,0,1
2,43,104.02,3399.62,3587.55,3547.92,102.21,95.33,0,0,0,1
2,44,105.12,3058.89,3231.11,3382.22,102.75,96.48,0,0,0,1
2,45,105.91,3128,3291,3297,103.33,98.22,0,0,0,1
2,46,104.95,3306,3426,3470,102.35,97.01,0,0,0,1
2,47,88.19,3281,3474,3336,85.99,86.81,0,0,0,1
2,48,67.74,2896,3108,3153,70.15,85.45,0,0,0,1
2,49,106.5,2747,2913,2933,99.82,96.62,0,0,0,1
2,50,105.14,2976,3151,3190,102.21,95.08,0,0,0,1
2,51,105.52,2893,3100,3060,101.64,98.85,0,0,0,1
2,52,117.25,932,982,1107,117.1,110.86,0,0,0,1
3,1,114.34,337,360,382,115.04,109.57,0,0,0,1
3,2,110.32,2804.15,2932.08,2934.34,108.58,103.05,0,0,0,1
3,3,78.29,1746.21,1750.34,1716.21,79.41,82.24,0,0,0,1
3,4,106.51,2774.48,2957.59,2952.41,105.22,100,0,0,0,1
3,5,107.45,2995.2,3124.8,3078,105.17,99.44,0,0,0,1
3,6,104.92,2982.11,3152.63,3141.05,101.36,96.95,0,0,0,1
3,7,109.47,2358,2509.41,2638.8,108.08,102.16,0,0,0,1
3,8,109.76,2510,2689,2922,107.71,101.9,0,0,0,1
3,9,108.66,2644.07,2822.03,2898.31,106.8,102,0,0,0,1
3,10,105.76,3267.69,3483.46,3346.15,102.56,99.26,0,0,0,1
3,11,105.94,2724.44,2921.11,2985.56,105.45,101.39,0,0,0,1
3,12,107.79,2834.24,3037.63,3130.17,105.57,100.63,0,0,0,1
3,13,106.55,2934.83,3145.86,3173.79,105.04,100.39,0,0,0,1
3,14,105.1,3168.62,3340.34,3163.45,103.14,101.64,0,0,0,1
3,16,105.68,3300,3526,3567,103.22,97.7,0,0,0,1
3,17,97.35,3077.29,3328.47,3411.86,96.41,94.31,0,0,0,1
3,18,115.37,1131,1190,1339,115.44,110.9,0,0,0,1
3,19,106.49,3009.15,3144.41,3362.03,104.65,99.45,0,0,0,1
3,20,105.38,3128,3216,3251,104.17,98.93,0,0,0,1
3,21,103.19,2741.11,2847.78,2917.78,101.92,98.27,0,0,0,1
3,22,105.51,3046.07,3120,3250.71,103.61,99.27,0,0,0,1
3,23,103.88,3097.09,3229.09,3301.09,102.88,99.14,0,0,0,1
3,24,106.34,3031.58,3127.37,3288.42,104.48,98.9,0,0,0,1
3,25,106.16,2964.83,3071.38,3262.76,103.81,96.83,0,0,0,1
3,26,104.66,3162.41,3285.52,3444.83,104.18,100.28,0,0,0,1
3,27,108.66,2762.07,2928.62,3121.03,106.93,100.96,0,0,0,1
3,28,105.89,2818.98,3036.61,3244.07,104.22,100.71,0,0,0,1
3,29,107.36,2735.17,2971.03,3217.24,105.05,101.41,0,0,0,1
3,30,107.49,2626.32,2828.42,3011.58,105.48,102.29,0,0,0,1
3,31,108.14,2637.97,2841.36,3047.8,105.2,100.53,0,0,0,1
3,32,105.72,2817.27,2880,3005.45,103.24,98.6,0,0,0,1
3,33,104.09,2776.55,2955.52,3007.24,101.83,98.99,0,0,0,1
3,34,107.39,2780.34,2959.32,3075.52,105.03,101.19,0,0,0,1
3,35,106.56,2694.83,2846.9,2959.66,104.76,101.69,0,0,0,1
3,36,109.26,2578.97,2739.31,2889.31,106.67,102.49,0,0,0,1
3,37,109.76,1623.16,1834.74,2138.95,108.36,105.34,0,0,0,1
3,38,103.6,2973.68,3110.53,3190.53,100.39,97.27,0,0,0,1
3,39,106.04,3021.05,3223.16,3244.21,103.66,100.05,0,0,0,1
3,40,107.5,2773.68,2966.32,3007.37,104.06,100.72,0,0,0,1
3,41,105.46,3164.75,3327.46,3421.02,103.1,98.69,0,0,0,1
3,42,106.69,2809.83,2977.63,3042.71,103.98,99.81,0,0,0,1
3,43,105.46,2951.38,3136.55,3366.21,101.74,96.01,0,0,0,1
3,44,104.82,3031.03,3196.55,3156.21,101.14,95.18,0,0,0,1
3,45,106.04,2874.89,3070.21,3116.17,102.93,98.97,0,0,0,1
3,46,107.82,2807.37,2990.53,3103.16,104.17,98.7,0,0,0,1
3,47,95.21,3215.59,3431.19,3423.05,93.22,94.22,0,0,0,1
3,48,104.2,3183.16,3375.79,3444.21,100.66,94.64,0,0,0,1
3,49,105.02,3074.48,3241.03,3370.34,101.81,95.52,0,0,0,1
3,50,69.62,2940,3215.79,3275.79,68.02,87.45,0,0,0,1
3,51,105.43,2875.29,3057.69,3106.15,103.26,98.42,0,0,0,1
3,52,109.44,1711.58,1849.47,2027.37,106.81,101.95,0,0,0,1
3,1,113.36,1470,1590,1735.71,112.11,107.79,0,0,0,1
4,2,109.02,2433.96,2558.49,2737.36,106.38,99.58,0,0,0,1
4,3,104.78,2800,2969.47,3024.21,99.1,98.49,0,0,0,1
4,4,109.66,2628.89,2785.56,2923.33,106.79,102.99,0,0,0,1
4,5,95.97,2745.56,2925.56,3013.33,94.68,96.75,0,0,0,1
4,6,109.9,2632.22,2813.33,2997.78,106.91,101.94,0,0,0,1
4,7,108.11,2754.55,2930.18,3112.36,104.82,101.02,0,0,0,1
4,8,109.39,2546.25,2696.25,2947.66,105.79,102.91,0,0,0,1
4,9,107.33,2606.9,2852.07,3086.9,104.29,99.23,0,0,0,1
4,10,104.58,3103.53,3289.2,3357.65,101.28,98.89,0,0,0,1
4,11,107.36,2329.66,2490,2804.48,106.09,101.77,0,0,0,1
4,12,108.63,2728.42,2903.16,3134.74,105.85,100.93,0,0,0,1
4,13,102.62,3043.45,3252.41,3497.59,96.29,98.37,0,0,0,1
4,14,108.15,2915.59,3164.75,3332.54,104.84,100.35,0,0,0,1
4,15,96.89,3061.03,3292.63,3483.16,96.22,91.86,0,0,0,1
4,16,94.27,3290.18,3518.18,3566.18,94.68,95.68,0,0,0,1
4,17,105.35,3005.17,3199.66,3378.62,103.02,99.74,0,0,0,1
4,18,105.84,2550,2804.48,3035.17,103.6,100.54,0,0,0,1
4,36,102.27,3141,3388,3463,97.7,99.18,0,0,0,1
4,37,105.36,3094.58,3294.92,3449.49,102.91,98.56,0,0,0,1
4,38,104.89,3088.97,3272.07,3381.72,102.43,99.5,0,0,0,1
4,39,105.29,3206,3344,3406,102.29,99.25,0,0,0,1
4,40,106.24,2956,3106,3338,102.63,97.33,0,0,0,1
4,41,101.92,2969.49,3141.36,3248.14,99.84,95.05,0,0,0,1
4,42,103.7,3240,3434,3524,100.74,98.26,0,0,0,1
4,43,105.63,2798,2963,3137,102.73,97.39,0,0,0,1
4,44,84.1,3035,3251,3512,84.34,93.31,0,0,0,1
4,45,104.46,3220,3391,3489,101.76,95.36,0,0,0,1
4,46,103.34,3198,3289.79,3519,101.15,96.34,0,0,0,1
4,47,100.18,3062,3238,3383,96.1,96.7,0,0,0,1
4,48,91.02,2957.29,3166.78,3237.97,90.83,94.13,0,0,0,1
4,49,107.8,2724,2899,2992,106.07,101.29,0,0,0,1
4,50,37.94,2811,3064,3163,44.53,76.35,0,0,0,1
4,51,68.49,3001.03,3189.31,3258.62,70.97,83.41,0,0,0,1
4,52,111.24,2433,2642,2881,108.45,102.78,0,0,0,1
4,1,111.03,2270,2459,2654,108,103.26,0,0,0,1
5,2,109.83,2420,2587,2700,106.9,102.48,0,0,0,1
5,3,60.97,2806,2984,3025,65.32,89.61,0,0,0,1
5,4,104.63,2906,3038,3254,100.89,99.97,0,0,0,1
5,5,109.46,2688,2849,3026,106.14,100.57,0,0,0,1
5,6,105.75,2666,2854,2940,100.46,97.5,0,0,0,1
5,7,99.19,3025.42,3213.56,3319.32,96.03,98.42,0,0,0,1
5,19,101.16,2063,2132,1859,97.93,87.14,0,0,0,1
5,20,97.5,2876,2972,2561,94.13,82.69,0,0,0,1
5,21,98.74,3142,3203,2728,93.28,49.22,0,0,0,1
5,22,46.28,2613,2784,2557,50.39,49.9,0,0,0,1
5,23,117.89,1602,1700,2764,117.12,74.07,0,0,0,1
5,24,108.75,3327,3379,3210,110.3,73.22,0,0,0,1
5,25,107.57,3405,3423,3222,109.51,73.59,0,0,0,1
5,26,109.27,3041.69,3093.56,2886.1,110.21,81.21,0,0,0,1
5,27,108.84,3234,3297,3088,110.14,82.03,0,0,0,1
5,28,109.34,3137.29,3169.83,3062.03,110.13,83.56,0,0,0,1
5,29,108.82,3013,3050,2896,109.22,82.2,0,0,0,1
5,30,111.15,2731,2736,2578,107.51,69.54,0,0,0,1
5,31,110.09,2530.34,2521.03,2350.34,110.67,79.86,0,0,0,1
5,32,108.59,2754,2785,2591,109.18,80.1,0,0,0,1
5,33,109.69,3236,3291,3008,110.32,81.61,0,0,0,1
5,34,110.53,3113,3179,2867,111,79.6,0,0,0,1
5,35,20.85,1376.95,1344.83,926.44,15.84,67.43,0,0,0,1
5,36,98.44,2892,3009,280.68,87.72,62.35,0,0,0,1
5,37,107.12,2948,2953,NA,107.85,NA,0,0,0,1
5,38,109.18,3212,3269,NA,109.35,NA,0,0,0,1
5,39,109.76,3367,3416,3449,110.02,104.81,0,0,0,1
5,40,109.78,NA,3598,3498,109.67,107.17,0,0,0,1
5,41,110.87,3276,3280,3340,110.81,106.56,0,0,0,1
5,42,109,3330,3359,3258,109.38,105.1,0,0,0,1
